id_institucion,nombre,cue,id_edificio,establecimiento_de_cabecera,nivel_educativo,categoria,ambito
"1270","PRESBITERO FRANCISCO PEREZ HERNANDEZ","700058700","428",,"PRIMARIO","PRIMERA",
"1271","COLEGIO INTEGRAL INDEPENDENCIA","700028200","522",,"PRIMARIO","TERCERA",
"1272","COLEGIO INTEGRAL INDEPENDENCIA","700078200","522",,"SECUNDARIO","TERCERA",
"1273","INSTITUTO DANSER","700093500","523",,"NO FORMAL","NO DEFINIDO",
"1274","COLEGIO EUTOPIA","700113900","524",,"INICIAL","NO DEFINIDO",
"1274","COLEGIO EUTOPIA","700113900","524",,"PRIMARIO","NO DEFINIDO",
"1275","CIUDAD DEL SOL","700033700","525",,"INICIAL","PRIMERA",
"1275","CIUDAD DEL SOL","700033700","525",,"PRIMARIO","PRIMERA",
"1276","CIUDAD DEL SOL","700080100","525",,"SECUNDARIO","TERCERA",
"1277","INSTITUTO SUPERIOR DE FORMACIoN DOCENTE SANTA MARiA","700063500","526",,"SUPERIOR","PRIMERA",
"1278","COLEGIO NUESTRA SEnORA DE TULUM","700072800","526",,"INICIAL","PRIMERA",
"1279","HOGAR Y CENTRO DE DIA HUARPES","700065800","527",,"EDUCACION ESPECIAL","PRIMERA",
"1280","INSTITUTO DE INGLES INTEGRAL LINK","700094800","522",,"NO FORMAL","NO DEFINIDO",
"1281","COLEGIO SANTISIMO SACRAMENTO","700089700","528",,"SECUNDARIO","PRIMERA",
"1282","COLEGIO SAN AGUSTIN","700076200","529",,"PRIMARIO","PRIMERA",
"1283","COLEGIO SAN AGUSTIN INICIAL","700090800","530",,"INICIAL","PRIMERA",
"1284","COLEGIO MERCEDARIO","700080700","531",,"INICIAL","PRIMERA",
"1284","COLEGIO MERCEDARIO","700080700","531",,"PRIMARIO","PRIMERA",
"1285","COLEGIO SANTISIMO SACRAMENTO","700074000","528",,"INICIAL","PRIMERA",
"1285","COLEGIO SANTISIMO SACRAMENTO","700074000","528",,"PRIMARIO","PRIMERA",
"1286","COLEGIO MERCEDARIO","700117600","531",,"SECUNDARIO","NO DEFINIDO",
"1287","COLEGIO EVANGELICO PENTESCOSTAL DORA DE PALMA","700090300","532",,"INICIAL","CUARTA",
"1287","COLEGIO EVANGELICO PENTESCOSTAL DORA DE PALMA","700090300","532",,"PRIMARIO","CUARTA",
"1288","COLEGIO ARCO IRIS","700092700","533",,"INICIAL","TERCERA",
"1288","COLEGIO ARCO IRIS","700092700","533",,"PRIMARIO","TERCERA",
"1289","INSTITUTO PRIVADO DE EDUCACION MUSICAL FRANZ SCHUBERT","700115500","534",,"NO FORMAL","NO DEFINIDO",
"1290","INSTITUTO SUPERIOR DE FORMACION DOCENTE SANTA CECILIA","700080800","534",,"SUPERIOR","CUARTA",
"1291","COMPLEJO EDUCATIVO ARTISITICO JELU","700116300","535",,"INICIAL","NO DEFINIDO",
"1291","COMPLEJO EDUCATIVO ARTISITICO JELU","700116300","535",,"PRIMARIO","NO DEFINIDO",
"1292","COLEGIO PARROQUIAL SAN JUAN BOSCO","700010400","536",,"UEPA","PRIMERA",
"1293","COLEGIO PARROQUIAL SAN JUAN BOSCO","700042500","536",,"INICIAL","PRIMERA",
"1293","COLEGIO PARROQUIAL SAN JUAN BOSCO","700042500","536",,"PRIMARIO","PRIMERA",
"1294","COLEGIO PARROQUIAL SAN JUAN BOSCO","700042900","536",,"AGROTECNICA","TERCERA",
"1295","COLEGIO PARROQUIAL SAN JUAN BOSCO","700070600","536",,"TECNICO","PRIMERA",
"1296","COLEGIO SAN ANTONIO DE PADUA","700013500","537",,"INICIAL","PRIMERA",
"1296","COLEGIO SAN ANTONIO DE PADUA","700013500","537",,"PRIMARIO","PRIMERA",
"1297","COLEGIO SAN ANTONIO DE PADUA","700079100","537",,"SECUNDARIO","TERCERA",
"1298","COLEGIO PARROQUIAL SANTA LUCIA","700035000","538",,"PRIMARIO","PRIMERA",
"1299","COLEGIO PARROQUIAL SANTA LUCIA","700076000","538",,"SECUNDARIO","SEGUNDA",
"1300","COLEGIO PARROQUIAL SANTA LUCIA","700110800","538",,"INICIAL","PRIMERA",
"1301","COLEGIO SAINT PAUL BILINGUE MONTESORI","700117800","539",,"INICIAL","NO DEFINIDO",
"1302","COLEGIO SAINT PAUL BILINGUE MONTESORI","700063300","539",,"PRIMARIO","NO DEFINIDO",
"1303","COLEGIO EL SEIBO","700083100","540",,"INICIAL","SEGUNDA",
"1303","COLEGIO EL SEIBO","700083100","540",,"PRIMARIO","SEGUNDA",
"1304","COLEGIO SAN VALENTIN","700088300","541",,"INICIAL","TERCERA",
"1304","COLEGIO SAN VALENTIN","700088300","541",,"PRIMARIO","TERCERA",
"1305","COLEGIO NUESTRA SENORA DE LA CONSOLACION","700036100","542",,"INICIAL","SEGUNDA",
"1305","COLEGIO NUESTRA SENORA DE LA CONSOLACION","700036100","542",,"PRIMARIO","SEGUNDA",
"1306","COLEGIO NUESTRA SENORA DE LA CONSOLACION","700035800","542",,"SECUNDARIO","SEGUNDA",
"1307","ESTRELLA DE SAN JUAN","700188500","220",,"PRIMARIO","SEGUNDA",
"1308","ANEXO ESCUELA TEC. CAP. LAB. NÂ° 11","700070001","306",,"","",
"1309","ANEXO E.E.E INSTITUTO SAN JUAN EDUDES","700005401","190",,"EDUCACION ESPECIAL","PRIMERA",
"1310","ANEXO TALLER PROTEGIDO E.E.E ALFREDO FORTABAT","700065201","364",,"","",
"1311","ANEXO UNIDAD EDUCATIVA NÂ° 22 (EX - ETCL JOSE H. GONZALEZ)","700067701","25",,"TEC. CAP. LABORAL","TERCERA",
"1312","AULA SATELITE NOCTURNA 25 DE MAYO","700019501","308",,"UEPA","TERCERA",
"1313","CENS CORDILLERA DE LOS ANDES","700079900","120",,"CENS","TERCERA",
"1314","CENTRO DE EDUCACIoN AGRICOLA NÂ° 2 ","700082000","127",,"","",
"1315","CENTRO DE FORMACION PROFESIONAL DE LA UOCRA","700111000","543",,"TECNICO","TERCERA",
"1316","COLEGIO SECUNDARIO NOCTURNO SANTA MARIA","700036800","391",,"SECUNDARIO","PRIMERA",
"1317","EEE ANEXO JUANA GODOY DE BRANDES  ","700015601","378",,"EDUCACION ESPECIAL","PRIMERA",
"1318","SECUNDARIA CAPITAN DE FRAGATA HIPOLITO BUCHARDO","700118600","144",,"SECUNDARIO","TERCERA",
"1319","ESCUELA SECUNDARIA COMODORO RIVADAVIA EMER","700118400","300",,"SECUNDARIO","TERCERA",
"1320","ESCUELA SECUNDARIA MAR ARGENTINO","700118300","310",,"SECUNDARIO","PRIMERA",
"1321","ESCUELA SECUNDARIA PASCUAL CHENA ANEXO RAFAEL ALBERTO ARRIETA","700109301","311",,"SECUNDARIO","TERCERA",
"1322","INSTITUTO TeCNICO SUPERIOR DE GESTIoN SARMIENTO ANEXO","700075901","259",,"SUPERIOR","CUARTA",
"1323","J.I.N.Z. NÂº 7 BENITO LINCH SEDE","700099500","280",,"INICIAL","SEGUNDA",
"1324","J.I.N.Z. NÂº 30 ESCUELA ESPAnA ANEXO","700103203","177",,"INICIAL","PRIMERA",
"1325","J.I.N.Z. NÂº 48 AGUSTIN VICTORIO GNECCO ANEXO","700102303","104",,"INICIAL","TERCERA",
"1326","J.I.N.Z. NÂº 48 GRAL ESTANISLAO SOLER ANEXO","700102302","104",,"INICIAL","TERCERA",
"1327","NOCTURNA JUAN B. ALBERD","700024400","49",,"UEPA","TERCERA",
"1328","NOCTURNA MONSEnOR RODRIGUEZ Y OLMOS","700028500","219",,"UEPA","TERCERA",
"1329","PROFESOR VICTOR MERCANTE","700015000","382",,"PRIMARIO","TERCERA",
"1330","PROPAA - ZONA ESTE ANEXO 26","700066326","269",,"PROPAA","CUARTA",
"1331","PROPPA - ZONA ESTE ANEXO 5","700066305","91",,"PROPAA","CUARTA",
"1332","PROPPA - ZONA NORTE","700066200","43",,"PROPAA","PRIMERA",
"1333","PROPAA - ZONA OESTE ANEXO 23","700066423","38",,"PROPAA","CUARTA",
"1334","PROPPA -  ZONA SUR ANEXO","700066123","349",,"PROPAA","CUARTA",
"1335","PROVINCIA DE CHUBUT ANEXO","700045001","153",,"PRIMARIO","PRIMERA",
"1336","ESCUELA SECUNDARIA BLAS PARERA","700113800","544",,"SECUNDARIO","TERCERA",
"1337","ESCUELA SECUNDARIA WERFIELD SALINAS","700111900","545",,"SECUNDARIO","TERCERA",
