id_institucion,cue,nombre,establecimiento_cabecera,id_edificio,nivel_educativo,categoria,ambito
756,700013100,"ESCUELA DE EDUCACION ESPECIAL ""CURA BROCHERO"" (EX E.E.E. MULTIPLE DE SARMIENTO)",E.E.E. MULTIPLE SARMIENTO,265,EDUCACION ESPECIAL,PRIMERA,PUBLICO
757,700013200,E.N.I. Nº 14 ALFONSINA STORNI,ESC. NIVEL INICIAL N° 14 ALFONSINA STORNI,266,INICIAL,PRIMERA,PUBLICO
758,700014300,DR. CARLOS DONCEL - EMER,DR. CARLOS DONCEL EMER,267,PRIMARIO,TERCERA,PUBLICO
759,700104001,J.I.N.Z. Nº 10 ESC DR CARLOS DONCEL ANEXO,DR. CARLOS DONCEL EMER,267,INICIAL,PRIMERA,PUBLICO
760,700048600,INGENIERO FELIX AGUILAR,INGENIERO FELIX AGUILAR,268,PRIMARIO,PRIMERA,PUBLICO
761,700048700,PERIODISTA LUIS JORGE BATES,INGENIERO FELIX AGUILAR,268,PRIMARIO,PRIMERA,PUBLICO
762,700063700,C.E.N.S. HeROES DE MALVINAS,INGENIERO FELIX AGUILAR,268,CENS,TERCERA,PUBLICO
763,700048800,ESCUELA SECUNDARIA VICTORINA LENOIR DE NAVARRO,ESCUELA SECUNDARIA VICTORINA LENOIR DE NAVARRO,269,SECUNDARIO,PRIMERA,PUBLICO
764,700066114,PROPPA ZONA SUR CAP 66 CIC VILLA MEDIA AGUA,ESCUELA SECUNDARIA VICTORINA LENOIR DE NAVARRO,269,,,
765,700067600,ESCUELA TEC. CAP. LAB. AUGUSTO BELIN SARMIENTO,ESCUELA SECUNDARIA VICTORINA LENOIR DE NAVARRO,269,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
766,700013600,AGROTECNICA SARMIENTO,AGROTECNICA SARMIENTO,270,AGROTECNICA,PRIMERA,PUBLICO
767,700008200,BATALLA DE SUIPACHA,BATALLA DE SUIPACHA,271,PRIMARIO,TERCERA,PUBLICO
768,700014400,JUAN JOSE LARREA,JUAN JOSE LARREA,272,PRIMARIO,TERCERA,PUBLICO
769,700103901,J.I.N.Z. Nº 11 ESC JUAN JOSE LARREA ANEXO,JUAN JOSE LARREA,272,INICIAL,SEGUNDA,PUBLICO
770,700014500,JOSE MARIA DEL CARRIL,JOSE MARIA DEL CARRIL,273,PRIMARIO,SEGUNDA,PUBLICO
771,700104000,J.I.N.Z. Nº 10 ESC JOSE MARIA DEL CARRIL SEDE,JOSE MARIA DEL CARRIL,273,INICIAL,PRIMERA,PUBLICO
772,700110300,ESCUELA SECUNDARIA JOSE MARIA DEL CARRIL,JOSE MARIA DEL CARRIL,273,SECUNDARIO,TERCERA,PUBLICO
773,700028800,C.E.N.S. ULLUM,ELVIRA DE LA RIESTRA DE LAINEZ,274,CENS,TERCERA,PUBLICO
774,700029000,ESCUELA NOCTURNA DR. RODOLFO EDGAR BRUSOTTI (UEPA Nº 20),ELVIRA DE LA RIESTRA DE LAINEZ,274,UEPA,TERCERA,PUBLICO
775,700029200,ELVIRA DE LA RIESTRA DE LAINEZ,ELVIRA DE LA RIESTRA DE LAINEZ,274,PRIMARIO,PRIMERA,PUBLICO
776,700076100,INSTITUTO SUPERIOR TECNICO DE ULLUM,ELVIRA DE LA RIESTRA DE LAINEZ,274,SUPERIOR,TERCERA,PUBLICO
777,700093900,E.N.I. Nº 43 MAFALDA,ELVIRA DE LA RIESTRA DE LAINEZ,274,INICIAL,PRIMERA,PUBLICO
778,700028900,E.P.E.T. Nº 9 DR. RENE FAVALORO,E.P.E.T. N°9 DR. RENE FAVALORO,275,TECNICO,PRIMERA,PUBLICO
779,700071000,ESCUELA TEC. CAP. LAB. ARMANDO GAVIORNO,E.P.E.T. N°9 DR. RENE FAVALORO  EX BACHIL. TEC.  U,275,TEC. CAP. LABORAL,TERCERA,PUBLICO
780,700029001,ANEXO ESCUELA NOCTURNA DR. RODOLFO EDGAR BRUSOTTI (UEPA Nº 20),BENJAMIN LENOIR,276,UEPA,TERCERA,PUBLICO
781,700029100,BENJAMIN LENOIR,BENJAMIN LENOIR,276,PRIMARIO,TERCERA,PUBLICO
782,700054400,MARIA ELENA VIDART DE MAURIN,MARIA ELENA VIDART DE MAURIN,277,PRIMARIO,TERCERA,PUBLICO
783,700114504,J.I.N.Z. Nº 56 MARIA ELENA VIDART DE MAURIN ANEXO,MARIA ELENA VIDART DE MAURIN,277,INICIAL,TERCERA,PUBLICO
784,700018000,BUENAVENTURA COLLADO,ALBERGUE BUENAVENTURA COLLADO,278,ALBERGUE,TERCERA,PUBLICO
785,700099508,J.I.N.Z. Nº 7  ALBERGUE BUENAVENTURA COLLADO ANEXO,ALBERGUE BUENAVENTURA COLLADO,278,INICIAL,TERCERA,PUBLICO
786,700053700,MARCO JUSTINIANO GOMEZ NARVAEZ,MARCO JUSTINIANO GOMEZ NARVAEZ,279,ALBERGUE,TERCERA,PUBLICO
787,700105705,J.I.N.Z. Nº 31  ESC ALBERGUE MARCOS J. GOMEZ NARVAEZ ANEXO,ALBERGUE MARCOS J. GOMEZ NARVAEZ,279,INICIAL,TERCERA,PUBLICO
788,700053600,BENITO LINCH,BENITO LINCH,280,PRIMARIO,TERCERA,PUBLICO
789,700072100,MISION DE CULTURA RURAL Y DOMESTICA N° 9,BENITO LINCH,280,MONOTECNICA,PRIMERA,PUBLICO
790,700075400,ESCUELA SECUNDARIA ASTICA,BENITO LINCH,280,SECUNDARIO,TERCERA,PUBLICO
791,700079401,E.E.E. MULTIPLE DE VALLE FERTIL ANEXO ASTICA,BENITO LINCH,280,EDUCACION ESPECIAL,CUARTA,PUBLICO
792,700054300,ARMADA ARGENTINA,ARMADA ARGENTINA,281,PRIMARIO,TERCERA,PUBLICO
793,700105702,J.I.N.Z. Nº 31  ESC ARMADA ARGENTINA ANEXO,ARMADA ARGENTINA,281,INICIAL,TERCERA,PUBLICO
794,700053500,FRAY CAYETANO RODRIGUEZ,FRAY CAYETANO RODRIGUEZ,282,PRIMARIO,TERCERA,PUBLICO
795,700099501,J.I.N.Z. Nº 7 ESC FRAY CAYETANO RODRIGUEZ ANEXO,FRAY CAYETANO RODRIGUEZ,282,INICIAL,SEGUNDA,PUBLICO
796,700018500,REPUBLICA DE BRASIL,REPUBLICA DE BRASIL,283,PRIMARIO,TERCERA,PUBLICO
797,700054803,NUCLEO GENDARMERIA NACIONAL AULA N° 4,REPUBLICA DE BRASIL,283,UEPA,TERCERA,PUBLICO
798,700067901,ANEXO ESC. CAP. LAB. PEDRO PABLO QUIROGA,REPUBLICA DE BRASIL,283,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
799,700110700,C.E.N.S. BALDES DE LAS CHILCAS,REPUBLICA DE BRASIL,283,CENS,TERCERA,PUBLICO
800,700114500,J.I.N.Z. Nº 56 REPUBLICA DE BRASIL SEDE,REPUBLICA DE BRASIL,283,INICIAL,TERCERA,PUBLICO
801,700054200,BETHSABE PELLIZA DE ESPINOZA,ESC. BETHSABE PELLIZA DE ESPINOZA,284,PRIMARIO,TERCERA,PUBLICO
802,700114502,J.I.N.Z. Nº 56  BETHSABE PELLIZA DE ESPINOZA ANEXO,ESC. BETHSABE PELLIZA DE ESPINOZA,284,INICIAL,TERCERA,PUBLICO
803,700018400,JOSE IGNACIO FERNANDEZ MARADONA,JOSE IGNACIO FERNANDEZ DE MARADONA,285,PRIMARIO,TERCERA,PUBLICO
804,700105703,J.I.N.Z. Nº 31  ESC JOSE IGNACIO FERNANDEZ DE MARADONA ANEXO,JOSE IGNACIO FERNANDEZ DE MARADONA,285,INICIAL,TERCERA,PUBLICO
805,700018300,PRESBITERO CARLOS HUGO MEDINA SUAREZ,PBRO CARLOS HUGO MEDINA SUAREZ,286,PRIMARIO,TERCERA,PUBLICO
806,700114506,J.I.N.Z. Nº 56 PBRO CARLOS HUGO MEDINA SUAREZ ANEXO,PBRO CARLOS HUGO MEDINA SUAREZ,286,INICIAL,TERCERA,PUBLICO
807,700053400,BALDOMERO FERNANDEZ MORENO,BALDOMERO FERNANDEZ MORENO,287,PRIMARIO,TERCERA,PUBLICO
808,700054801,NUCLEO GENDARMERIA NACIONAL AULA N° 2,AGROTECNICA EJERCITO ARGENTINO,293,UEPA,TERCERA,PUBLICO
809,700054802,NUCLEO GENDARMERIA NACIONAL AULA N° 3,BALDOMERO FERNANDEZ MORENO,287,UEPA,TERCERA,PUBLICO
810,700099502,J.I.N.Z. Nº 7 ESC BALDOMERO FERNANDEZ MORENO ANEXO,BALDOMERO FERNANDEZ MORENO,287,INICIAL,SEGUNDA,PUBLICO
811,700018200,FRANKLIN RAWSON,FRANKLIN RAWSON,288,PRIMARIO,TERCERA,PUBLICO
812,700105706,J.I.N.Z. Nº 31  FRANKLIN RAWSON ANEXO,FRANKLIN RAWSON,288,INICIAL,TERCERA,PUBLICO
813,700054100,SARGENTO CABRAL,SARGENTO CABRAL,289,PRIMARIO,TERCERA,PUBLICO
814,700114501,J.I.N.Z. Nº 56  SARGENTO CABRAL ANEXO,SARGENTO CABRAL,289,INICIAL,TERCERA,PUBLICO
815,700054000,PRESBITERO CAYETANO DE QUIROGA,PRESBITERO CAYETANO DE QUIROGA,290,PRIMARIO,TERCERA,PUBLICO
816,700054804,NUCLEO GENDARMERIA NACIONAL AULA N° 5,PRESBITERO CAYETANO DE QUIROGA,290,UEPA,TERCERA,PUBLICO
817,700099000,ESCUELA SECUNDARIA PRESBITERO CAYETANO DE QUIROGA,PRESBITERO CAYETANO DE QUIROGA,290,SECUNDARIO,TERCERA,PUBLICO
818,700105700,J.I.N.Z. Nº 31 ESC PRESBITERO CAYETANO DE QUIROGA SEDE,PRESBITERO CAYETANO DE QUIROGA,290,INICIAL,TERCERA,PUBLICO
819,700041700,CASA DEL NINO,ALBERGUE CASA DEL NINO,291,ALBERGUE,PRIMERA,PUBLICO
820,700054600,PROVINCIA DE FORMOSA,ESCUELA PROVINCIA DE FORMOSA,292,PRIMARIO,PRIMERA,PUBLICO
821,700054800,NUCLEO GENDARMERIA NACIONAL AULA N° 1,ESCUELA PROVINCIA DE FORMOSA,292,UEPA,TERCERA,PUBLICO
822,700067900,ESCUELA TEC. CAP. LAB. CAP.PEDRO PABLO DE QUIROGA,ESCUELA PROVINCIA DE FORMOSA,292,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
823,700096700,C.E.N.S VALLE FERTIL,ESCUELA PROVINCIA DE FORMOSA,292,CENS,TERCERA,PUBLICO
824,700054700,AGROTECNICA EJERCITO ARGENTINO,AGROTECNICA EJERCITO ARGENTINO,293,AGROTECNICA,PRIMERA,PUBLICO
825,700108000,INSTITUTO SUPERIOR TECNICO DE VALLE FERTIL,AGROTECNICA EJERCITO ARGENTINO,293,SUPERIOR,TERCERA,PUBLICO
826,700053900,DRA. JULIETA LANTERI,DRA. JULIETA LANTERI,294,PRIMARIO,TERCERA,PUBLICO
827,700107600,C.E.N.S. LA MAJADITA,DRA. JULIETA LANTERI,294,CENS,TERCERA,PUBLICO
828,700114503,J.I.N.Z. Nº 56  DRA. JULIETA LANTERI ANEXO,DRA. JULIETA LANTERI,294,INICIAL,TERCERA,PUBLICO
829,700053800,HERNANDO DE MAGALLANES,ALBERGUE HERNANDO DE MAGALLANES,295,ALBERGUE,TERCERA,PUBLICO
830,700105701,J.I.N.Z. Nº 31  ESC ALBERGUE HERNANDO DE MAGALLANES ANEXO,ALBERGUE HERNANDO DE MAGALLANES,295,INICIAL,TERCERA,PUBLICO
831,700018100,RECONQUISTA DE BUENOS AIRES,ALBERGUE RECONQUISTA DE BUENOS AIRES,296,ALBERGUE,TERCERA,PUBLICO
832,700114505,J.I.N.Z. Nº 56  RECONQUISTA DE BUENOS AIRES ANEXO,ALBERGUE RECONQUISTA DE BUENOS AIRES,296,INICIAL,TERCERA,PUBLICO
833,700053300,FRAGATA PRESIDENTE SARMIENTO,FRAGATA PRESIDENTE SARMIENTO,297,PRIMARIO,TERCERA,PUBLICO
834,700099509,J.I.N.Z. Nº 7 ANEXO FRAGATA PRESIDENTE SARMIENTO ANEXO,FRAGATA PRESIDENTE SARMIENTO,297,INICIAL,SEGUNDA,PUBLICO
835,700017800,ESCUELA DE LA PATRIA,ESCUELA DE LA PATRIA,298,PRIMARIO,TERCERA,PUBLICO
836,700099510,J.I.N.Z. Nº 7 ANEXO ESC DE LA PATRIA ANEXO,ESCUELA DE LA PATRIA,298,INICIAL,SEGUNDA,PUBLICO
837,700023000,MARIA CURIE,MARIA CURIE,299,PRIMARIO,TERCERA,PUBLICO
838,700111601,J.I.N.Z. Nº 58  ESC MARIE CURIE ANEXO,MARIA CURIE,299,INICIAL,TERCERA,PUBLICO
839,700023100,COMODORO RIVADAVIA EMER,COMODORO RIVADAVIA EMER,300,PRIMARIO,TERCERA,PUBLICO
840,700104902,ESCUELA SECUNDARIA BARTOLOME DEL BONO ANEXO COMODORO RIVADAVIA,COMODORO RIVADAVIA EMER,300,,,
841,700111603,J.I.N.Z. Nº 58  ESC COMODORO RIVADAVIA ANEXO,COMODORO RIVADAVIA EMER,300,INICIAL,TERCERA,PUBLICO
842,700036200,PEDRO VALENZUELA - EMER,PEDRO VALENZUELA EMER,301,PRIMARIO,TERCERA,PUBLICO
843,700111602,J.I.N.Z. Nº 58  ESC PEDRO VALENZUELA ANEXO,PEDRO VALENZUELA EMER,301,INICIAL,TERCERA,PUBLICO
844,700035900,RAMON BARRERA,RAMON BARRERA,302,PRIMARIO,TERCERA,PUBLICO
845,700103502,J.I.N.Z. Nº 9 ESC RAMON BARRERA ANEXO,RAMON BARRERA,302,INICIAL,PRIMERA,PUBLICO
846,700108900,ESCUELA SECUNDARIA RAMON BARRERA,RAMON BARRERA,302,SECUNDARIO,TERCERA,PUBLICO
847,700019400,DR. JUAN CARLOS NAVARRO,ALBERGUE DR. JUAN CARLOS NAVARRO,303,ALBERGUE,SEGUNDA,PUBLICO
848,700019500,NOCTURNA 25 DE MAYO (EX U.E.P.A.Nº 22),ALBERGUE DR. JUAN CARLOS NAVARRO,303,UEPA,TERCERA,PUBLICO
849,700069700,ESCUELA TEC. CAP. LAB. JUAN PABLO II,ALBERGUE DR. JUAN CARLOS NAVARRO,303,TEC. CAP. LABORAL,TERCERA,PUBLICO
850,700107000,ESCUELA SECUNDARIA DR. JUAN CARLOS NAVARRO,ALBERGUE DR. JUAN CARLOS NAVARRO,303,SECUNDARIO,TERCERA,PUBLICO
851,700113100,J.I.N.Z. Nº 57 ALBERGUE DR. JUAN CARLOS NAVARRO SEDE,ALBERGUE DR. JUAN CARLOS NAVARRO,303,INICIAL,TERCERA,PUBLICO
852,700073300,MISION MONOTECNICA Y DE EXTENSION CULTURAL N° 64,"ESC. TEC. CAP. LAB. Nº 5 ""MARTIN YANZON""",304,MONOTECNICA,PRIMERA,PUBLICO
853,700084200,"ESC. TEC. CAP. LAB. Nº 5 ""MARTIN YANZON""","ESC. TEC. CAP. LAB. Nº 5 ""MARTIN YANZON""",304,TEC. CAP. LABORAL,CUARTA,PUBLICO
854,700019100,JUAN IGNACIO GORRITI,JUAN IGNACIO GORRITI,305,PRIMARIO,SEGUNDA,PUBLICO
855,700100100,ESCUELA SECUNDARIA JUAN IGNACIO GORRITI,JUAN IGNACIO GORRITI,305,SECUNDARIO,TERCERA,PUBLICO
856,700113103,J.I.N.Z. Nº 57 ESC JUAN IGNACIO GORRITI,JUAN IGNACIO GORRITI,305,INICIAL,TERCERA,PUBLICO
857,700057800,BARTOLOME DEL BONO,BARTOLOME DEL BONO,306,PRIMARIO,SEGUNDA,PUBLICO
858,700070000,ESCUELA TEC. CAP. LAB. N° 11,BARTOLOME DEL BONO,306,TEC. CAP. LABORAL,TERCERA,PUBLICO
859,700103602,J.I.N.Z. Nº 4 ESC BARTOLOME DEL BONO ANEXO,BARTOLOME DEL BONO,306,INICIAL,PRIMERA,PUBLICO
860,700104900,ESCUELA SECUNDARIA BARTOLOME DEL BONO,BARTOLOME DEL BONO,306,SECUNDARIO,TERCERA,PUBLICO
861,700019300,PROVINCIA DE SAN LUIS,ALBERGUE PROVINCIA DE SAN LUIS,307,ALBERGUE,TERCERA,PUBLICO
862,700113102,J.I.N.Z. Nº 57 ALBERGUE PROVINCIA DE SAN LUIS,ALBERGUE PROVINCIA DE SAN LUIS,307,INICIAL,TERCERA,PUBLICO
863,700023400,PRILIDIANO PUEYRREDON,PRILIDIANO PUEYRREDON,308,PRIMARIO,PRIMERA,PUBLICO
864,700066306,PROPAA ZONA ESTE UNIDAD EDUCATIVA N° 50,PRILIDIANO PUEYRREDON,308,PROPAA,TERCERA,PUBLICO
865,700097200,E.N.I. Nº 57 SUNYAY,PRILIDIANO PUEYRREDON,308,INICIAL,SEGUNDA,PUBLICO
866,701950001,AULA SATELITE NOCTURNA 25 DE MAYO,PRILIDIANO PUEYRREDON,308,,,
867,700023500,JUANA DE IBARBOUROU,JUANA DE IBARBOUROU,309,PRIMARIO,TERCERA,PUBLICO
868,700103503,J.I.N.Z. Nº 9 ESC JUANA DE IBARBOUROU ANEXO,JUANA DE IBARBOUROU,309,INICIAL,PRIMERA,PUBLICO
869,700057300,MAR ARGENTINO,MAR ARGENTINO,310,PRIMARIO,TERCERA,PUBLICO
870,700104903,ESCUELA SECUNDARIA BARTOLOME DEL BONO ANEXO MAR ARGENTINO,MAR ARGENTINO,310,,,
871,700111605,J.I.N.Z. Nº 58  ESC MAR ARGENTINO ANEXO,MAR ARGENTINO,310,INICIAL,TERCERA,PUBLICO
872,700023200,RAFAEL ALBERTO ARRIETA EMER,RAFAEL ALBERTO ARRIETA EMER,311,PRIMARIO,TERCERA,PUBLICO
873,700104901,ESCUELA SECUNDARIA  BARTOLOME DEL BONO ANEXO RAFAEL ARRIETA,RAFAEL ALBERTO ARRIETA EMER,311,,,
874,700111604,J.I.N.Z. Nº 58  ESC RAFAEL ALBERTO ARRIETA ANEXO,RAFAEL ALBERTO ARRIETA EMER,311,INICIAL,TERCERA,PUBLICO
875,700057400,MARTIN YANZON - EMER,MARTIN YANZON EMER,312,PRIMARIO,SEGUNDA,PUBLICO
876,700082900,ESCUELA SECUNDARIA MARTIN YANZON,MARTIN YANZON EMER,312,SECUNDARIO,SEGUNDA,PUBLICO
877,700103501,J.I.N.Z. Nº 9 ESC MARTIN YANZON ANEXO,MARTIN YANZON EMER,312,INICIAL,PRIMERA,PUBLICO
878,700057500,PASCUAL CHENA,PASCUAL CHENA,313,PRIMARIO,TERCERA,PUBLICO
879,700103504,J.I.N.Z. Nº 9 ESC PASCUAL CHENA ANEXO,PASCUAL CHENA,313,INICIAL,PRIMERA,PUBLICO
880,700109300,ESCUELA SECUNDARIA PASCUAL CHENA,PASCUAL CHENA,313,SECUNDARIO,TERCERA,PUBLICO
881,700019200,PADRE FEDERICO MAGGIO EMER,PADRE FEDERICO MAGGIO EMER,314,PRIMARIO,TERCERA,PUBLICO
882,700113101,J.I.N.Z. Nº 57 - PADRE FEDERICO MAGGIO,PADRE FEDERICO MAGGIO EMER,314,INICIAL,TERCERA,PUBLICO
883,700115900,ESCUELA SECUNDARIA PADRE FEDERICO MAGGIO,PADRE FEDERICO MAGGIO EMER,314,SECUNDARIO,TERCERA,PUBLICO
884,700035700,SEGUNDINO NAVARRO - EMER,SEGUNDINO J. NAVARRO  EMER,315,PRIMARIO,PRIMERA,PUBLICO
885,700072600,TEC. CAP. LAB TEOLINDA ROMERO DE SOTOMAYOR,SEGUNDINO J. NAVARRO  EMER,315,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
886,700080400,ESCUELA SECUNDARIA SEGUNDINO J. NAVARRO,SEGUNDINO J. NAVARRO  EMER,315,SECUNDARIO,PRIMERA,PUBLICO
887,700057600,COMANDANTE TOMAS ESPORA - EMER,COMANDANTE TOMAS ESPORA  EMER,316,PRIMARIO,TERCERA,PUBLICO
888,700083300,ESCUELA DE EDUCACION SECUNDARIA CTE. TOMAS ESPORA,COMANDANTE TOMAS ESPORA  EMER,316,SECUNDARIO,TERCERA,PUBLICO
889,700111600,J.I.N.Z. Nº 58 ESC COMANDANTE TOMAS ESPORA SEDE,COMANDANTE TOMAS ESPORA  EMER,316,INICIAL,TERCERA,PUBLICO
890,700023600,DOMINGO DE ORO,DOMINGO DE ORO,317,PRIMARIO,PRIMERA,PUBLICO
891,700103603,J.I.N.Z. Nº 4 ESC DOMINGO DE ORO ANEXO,DOMINGO DE ORO,317,INICIAL,PRIMERA,PUBLICO
892,700004300,ESCUELA NOCTURNA MAESTRO JUAN REYES LUNA,PROVINCIA DE SAN JUAN,318,UEPA,TERCERA,PUBLICO
893,700036000,PROVINCIA DE SAN JUAN,PROVINCIA DE SAN JUAN,318,PRIMARIO,PRIMERA,PUBLICO
894,700094000,CENS 25 DE MAYO,PROVINCIA DE SAN JUAN,318,CENS,TERCERA,PUBLICO
895,700103500,J.I.N.Z. Nº 9 ESC PROVINCIA DE SAN JUAN SEDE,PROVINCIA DE SAN JUAN,318,INICIAL,PRIMERA,PUBLICO
896,700029400,MERCEDES NIEVA DE CASTRO,MERCEDES NIEVAS DE CASTRO,319,PRIMARIO,SEGUNDA,PUBLICO
897,700046500,ESCUELA NOCTURNA INGENIERO MATIAS SANCHEZ DE LORIA ( UEPA Nº 3),MERCEDES NIEVAS DE CASTRO,319,UEPA,TERCERA,PUBLICO
898,700107200,ESCUELA SECUNDARIA DE ZONDA,MERCEDES NIEVAS DE CASTRO,319,SECUNDARIO,TERCERA,PUBLICO
899,700114900,E.N.I. Nº 80 CIELO ALTO,MERCEDES NIEVAS DE CASTRO,319,INICIAL,TERCERA,PUBLICO
900,700029600,RAFAEL OBLIGADO,RAFAEL OBLIGADO,320,PRIMARIO,PRIMERA,PUBLICO
901,700066421,PROPAA ZONA OESTE UNIDAD EDUCATIVA N° 55,RAFAEL OBLIGADO,320,,,
902,700068500,ESCUELA TEC. CAP. LAB. JERONIMO LUIS DE CABRERA,RAFAEL OBLIGADO,320,TEC. CAP. LABORAL,TERCERA,PUBLICO
903,700081000,C.E.N.S. ZONDA,RAFAEL OBLIGADO,320,CENS,TERCERA,PUBLICO
904,700107800,E.N.I. Nº 73 SIERRAS AZULES,RAFAEL OBLIGADO,320,INICIAL,SEGUNDA,PUBLICO
905,700040600,DR. ALEJANDRO FLEMING,ALEJANDRO FLEMING  EMER,321,PRIMARIO,TERCERA,PUBLICO
906,700096300,J.I.N.Z. Nº 19 ALEJANDRO FLEMING SEDE,ALEJANDRO FLEMING  EMER,321,INICIAL,SEGUNDA,PUBLICO
907,700051500,JUAN MARTIN DE PUEYRREDON,JUAN MARTIN DE PUEYRREDON,322,PRIMARIO,TERCERA,PUBLICO
908,700096103,J.I.N.Z. Nº 17 ESC JUAN MARTIN DE PUEYRREDON ANEXO,JUAN MARTIN DE PUEYRREDON,322,INICIAL,TERCERA,PUBLICO
909,700006900,MANUEL ALBERTI,MANUEL ALBERTI,323,PRIMARIO,TERCERA,PUBLICO
910,700102002,J.I.N.Z. Nº 6 ESC MANUEL ALBERTI ANEXO,MANUEL ALBERTI,323,INICIAL,SEGUNDA,PUBLICO
911,700008100,JOSEFA RAMIREZ DE GARCIA,ALBERGUE JOSEFA RAMIREZ DE GARCIA,324,ALBERGUE,SEGUNDA,PUBLICO
912,700102101,J.I.N.Z. Nº 5 ESC ALB JOSEFA RAMIREZ DE GARCIA ANEXO,ALBERGUE JOSEFA RAMIREZ DE GARCIA,324,INICIAL,SEGUNDA,PUBLICO
913,700117300,ESCUELA SECUNDARIA JOSEFA RAMIREZ DE GARCIA,ALBERGUE JOSEFA RAMIREZ DE GARCIA,324,SECUNDARIO,TERCERA,PUBLICO
914,700103900,J.I.N.Z. Nº 11 ESC SATURNINO SEGUROLA SEDE,SATURNINO SEGUROLA,325,INICIAL,SEGUNDA,PUBLICO
915,700013400,NOCTURNA POSTA DE YACANTO,SATURNINO SEGUROLA,325,UEPA,TERCERA,PUBLICO
916,700014200,SATURNINO SEGUROLA,SATURNINO SEGUROLA,325,PRIMARIO,PRIMERA,PUBLICO
917,700034000,SAN JOSE DE CALASANZ,SAN JOSE DE CALASANZ,326,PRIMARIO,TERCERA,PUBLICO
918,700104201,J.I.N.Z. Nº 28  ESC SAN JOSE DE CALASANZ ANEXO,SAN JOSE DE CALASANZ,326,INICIAL,TERCERA,PUBLICO
919,700076700,CENTRO DE EDUCACION FISICA N°20,CENTRO DE EDUCACION FISICA N°20,327,NO FORMAL,PRIMERA,PUBLICO
920,700079400,TESINAK,TESINAK EX E.E.E. MULTIPLE DE VALLE FERTIL,328,EDUCACION ESPECIAL,CUARTA,PUBLICO
921,700000101,ANEXO NOCTURNA MARIA ELISA RUFINO LEON,REPUBLICA DE CHILE,329,UEPA,TERCERA,PUBLICO
922,700035200,REPUBLICA DE CHILE,REPUBLICA DE CHILE,329,PRIMARIO,SEGUNDA,PUBLICO
923,700072401,ANEXO ESC. TEC. CAP. LAB. TOMAS ALVA EDISON,REPUBLICA DE CHILE,329,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
924,700097900,C.E.N.S. TOMAS A. EDISON,REPUBLICA DE CHILE,329,CENS,TERCERA,PUBLICO
925,700100700,E.N.I. Nº 61 PEQUEnOS TESOROS,REPUBLICA DE CHILE,329,INICIAL,TERCERA,PUBLICO
926,700002800,ESCUELA SECUNDARIO GRAL.DON TORIBIO DE LUZURIAGA,COLEGIO SECUNDARIO GRAL.TORIBIO DE LUZURIAGA,330,SECUNDARIO,PRIMERA,PUBLICO
927,700070900,ESCUELA TEC. CAP. LAB. SOFIA LENOIR DE KLAPPENBACH,COLEGIO SECUNDARIO GRAL.TORIBIO DE LUZURIAGA,330,TEC. CAP. LABORAL,PRIMERA,PUBLICO
928,700035600,POLICIA FEDERAL ARGENTINA,POLICIA FEDERAL ARGENTINA,331,PRIMARIO,PRIMERA,PUBLICO
929,700071301,ANEXO ESC. TEC. CAP. LAB. JUAN RAMIREZ DE VELAZCO,POLICIA FEDERAL ARGENTINA,331,TEC. CAP. LABORAL,SEGUNDA,PUBLICO
930,700092000,E.N.I. Nº 49 HEBE ALMEIDA DE GARGIULO,POLICIA FEDERAL ARGENTINA,331,INICIAL,PRIMERA,PUBLICO
931,700004400,NOCTURNA JOSE MANUEL ESTRADA,LEONOR SANCHEZ DE ARANCIBIA,332,UEPA,TERCERA,PUBLICO
932,700036500,LEONOR SANCHEZ DE ARANCIBIA,LEONOR SANCHEZ DE ARANCIBIA,332,PRIMARIO,PRIMERA,PUBLICO
933,700089400,E.N.I. Nº 41 DANTE ALBERTO SAAVEDRA,LEONOR SANCHEZ DE ARANCIBIA,332,INICIAL,PRIMERA,PUBLICO
934,700091800,ESCUELA SECUNDARIA LEONOR SANCHEZ DE ARANCIBIA,LEONOR SANCHEZ DE ARANCIBIA,332,SECUNDARIO,TERCERA,PUBLICO
935,700004500,E.N.I. Nº 11 MARTA GIMENEZ PASTOR,CANDELARIA ALBARRACIN DE GODOY,333,INICIAL,PRIMERA,PUBLICO
936,700004600,CANDELARIA ALBARRACIN DE GODOY,CANDELARIA ALBARRACIN DE GODOY,333,PRIMARIO,PRIMERA,PUBLICO
937,700004800,C.E.N.S. CABO SEGUNDO JOSE ESTEBAN LUCERO (CENS 134),CANDELARIA ALBARRACIN DE GODOY,333,CENS,PRIMERA,PUBLICO
938,700037200,LEOPOLDO CORRETJER,CANDELARIA ALBARRACIN DE GODOY,333,PRIMARIO,PRIMERA,PUBLICO
939,700004900,ALAS ARGENTINAS,ALAS ARGENTINAS,334,PRIMARIO,PRIMERA,PUBLICO
940,700093800,ESCUELA SECUNDARIA ALAS ARGENTINAS,ALAS ARGENTINAS,334,SECUNDARIO,SEGUNDA,PUBLICO
